,tapi,cci,vma,srmi,cdp,expma
000789.SZ,"121,168,778.8748",-152.3565,"99,674,089.6000",-0.2042,6.2300,6.9100
000790.SZ,"246,404,410.6901",-241.4258,"320,981,180.8000",-0.2558,3.6633,4.4974
000791.SZ,"215,435,108.2680",-137.9369,"197,161,536.4000",-0.0410,5.0000,5.3376
000792.SZ,"533,765,495.5115",-98.1738,"479,180,476.4000",-0.1405,15.1667,16.0874
000793.SZ,"1,111,732,625.2716",-236.2573,"1,237,112,878.0000",-0.3017,1.5200,1.9291
000795.SZ,"261,965,472.7576",-183.4910,"248,508,890.0000",-0.1484,4.9367,5.6290
000796.SZ,"138,563,094.4281",-121.9097,"172,313,126.8000",-0.0354,3.1233,3.5895
000797.SZ,"739,887,112.4152",-162.0423,"610,750,953.0000",-0.0448,2.6233,2.9253
000798.SZ,"215,179,456.8581",-172.2765,"174,770,633.8000",-0.2846,7.3233,8.6202
000799.SZ,"113,378,416.5511",-116.3986,"112,667,620.2000",-0.3543,58.4533,69.8674
000800.SZ,"259,795,196.8950",-61.4373,"479,596,320.8000",0.0753,8.2400,8.6415
000801.SZ,"338,295,175.2948",87.7162,"610,024,103.8000",0.2513,8.3867,8.4196
000802.SZ,"213,389,276.8381",-19.1273,"437,623,052.6000",0.0032,6.0067,6.3004
000803.SZ,"150,643,008.2918",-99.7903,"108,172,732.6000",-0.6168,4.0933,5.3469
000807.SZ,"471,832,801.2026",-148.2024,"650,757,028.2000",-0.0413,11.0533,12.1200
000809.SZ,"214,551,955.3136",-188.6197,"165,747,322.0000",-0.4621,2.1433,2.8066
000810.SZ,"367,404,784.9513",-145.7803,"478,988,367.6000",-0.2969,10.7767,12.4328
000811.SZ,"200,609,423.1455",-120.0007,"200,107,859.2000",-0.1166,11.3867,12.8230
000812.SZ,"357,469,589.5436",-176.8163,"403,205,755.4000",-0.1676,4.2533,4.8376
000813.SZ,"600,166,783.6483",-132.3162,"1,063,861,517.6000",-0.0794,2.7500,3.1157
000815.SZ,"556,866,901.5467",-154.4237,"547,905,700.4000",-0.1288,8.5200,9.9140
000816.SZ,"348,248,916.7879",-163.0364,"342,140,371.8000",-0.1373,2.4833,2.8166
000818.SZ,"212,561,922.5005",-174.3610,"181,047,185.8000",-0.1902,26.3133,29.7616
000819.SZ,"56,789,431.9419",-181.0156,"49,674,251.2000",-0.2290,14.6000,16.6636
000820.SZ,"496,328,122.0478",-89.2726,"317,868,022.6000",-0.0995,3.6367,3.8432
000821.SZ,"406,397,330.5493",-122.1448,"542,360,201.8000",-0.2329,12.8800,14.4994
000822.SZ,"176,048,699.4167",-145.1251,"178,224,165.8000",-0.0685,5.7433,6.3841
000823.SZ,"166,676,469.0449",-227.2331,"126,852,830.6000",-0.1959,7.2200,8.4492
000825.SZ,"539,316,216.5910",-100.4890,"415,105,534.0000",-0.0477,3.7000,3.7849
000826.SZ,"430,563,214.2227",-193.3934,"633,148,270.8000",-0.2467,2.1667,2.6939
000828.SZ,"193,029,917.0646",-60.0667,"396,522,313.4000",0.0348,9.3200,9.8044
000829.SZ,"484,643,172.1811",-114.9406,"920,232,897.0000",-0.1617,7.7133,8.8943
000830.SZ,"303,534,257.4004",-76.7362,"231,574,258.0000",-0.0605,9.8733,10.0386
000831.SZ,"401,232,464.6741",-96.0454,"242,930,744.8000",-0.1061,25.9367,27.4237
000833.SZ,"85,175,183.5484",-195.7293,"104,723,271.8000",-0.2473,4.7100,5.5495
000836.SZ,"842,039,216.3077",-243.7669,"693,030,456.2000",-0.3345,1.7900,2.3512
000837.SZ,"487,260,076.4032",-145.5085,"399,423,350.4000",-0.2063,8.5233,9.8854
000838.SZ,"392,439,140.2040",-118.8333,"563,930,929.0000",-0.1289,2.8100,3.3518
000839.SZ,"260,777,239.2228",-149.1675,"257,993,216.0000",0.0446,1.9500,2.1401
000848.SZ,"151,012,976.0165",-133.9942,"121,881,591.8000",-0.0706,7.7300,8.0135
000850.SZ,"452,100,410.5749",-245.1613,"378,895,531.6000",-0.1162,3.2467,3.6556
000851.SZ,"652,009,731.6701",-158.9017,"1,423,604,909.0000",-0.1286,4.4833,5.3051
000852.SZ,"290,474,786.2496",-86.0481,"262,242,630.2000",-0.0057,6.2800,6.7293
000856.SZ,"173,580,292.5429",-328.7678,"183,373,812.2000",-0.1463,6.6600,8.1044
000858.SZ,"333,971,847.0913",-110.7840,"331,183,261.0000",-0.1174,136.0633,142.9336
000859.SZ,"205,616,821.2813",-274.6036,"178,979,744.4000",-0.2164,3.7133,4.6178
000860.SZ,"177,652,919.2405",-126.3471,"203,199,590.6000",-0.3949,17.6367,20.5741
000861.SZ,"1,344,970,515.5369",-274.3631,"1,106,785,347.4000",-0.2732,1.4600,1.7725
000862.SZ,"160,941,876.8898",-114.1223,"141,280,734.2000",-0.1936,5.8233,6.1266
000863.SZ,"446,015,749.6444",-151.9321,"581,815,091.4000",-0.0732,3.1167,3.6010
000868.SZ,"302,358,608.9206",-191.7922,"519,716,958.6000",-0.1689,3.9533,4.7505
000869.SZ,"39,394,722.7326",-155.6058,"35,015,411.6000",-0.2409,22.0533,24.4457
000875.SZ,"479,865,841.0350",-129.6781,"366,789,917.6000",-0.2407,4.0233,4.4059
000876.SZ,"404,830,178.5339",-131.2783,"409,487,451.0000",-0.2138,8.5433,9.3537
000877.SZ,"229,980,937.0087",-98.0475,"186,643,185.8000",-0.1925,6.7900,6.9826
000878.SZ,"535,218,476.7022",-89.8815,"436,711,758.0000",0.0162,10.5600,10.8787
000880.SZ,"164,250,827.6000",-269.2914,"102,401,413.0000",-0.2083,7.7200,9.3204
000881.SZ,"176,572,197.5877",-232.2043,"150,073,001.8000",-0.2456,5.6333,6.7084
000882.SZ,"678,179,756.2811",-214.0351,"891,954,177.2000",-0.0838,1.4533,1.6436
000883.SZ,"461,286,669.4803",43.9825,"373,098,329.6000",-0.0400,4.4500,4.3859
000885.SZ,"115,675,976.3602",-35.3846,"102,150,416.8000",-0.1148,11.0767,11.4081
000886.SZ,"197,235,960.0184",-94.6691,"210,572,070.2000",-0.1622,4.1267,4.2804
000887.SZ,"328,209,472.7359",-152.3058,"309,823,007.4000",-0.0756,10.3767,11.5702
000888.SZ,"191,740,318.9056",-81.4665,"234,699,425.8000",-0.1943,8.6100,9.2908
000889.SZ,"295,417,860.2866",-138.5888,"404,077,968.0000",0.1287,1.6500,1.8983
000890.SZ,"435,578,748.8076",-197.4626,"402,305,626.2000",-0.1910,3.2667,4.1276
000892.SZ,"348,335,555.0489",-227.4248,"672,525,110.8000",-0.2827,2.8433,3.5612
000893.SZ,"168,192,049.6481",-125.9815,"129,995,368.4000",-0.0246,22.2367,24.1212
000895.SZ,"265,484,301.1290",246.8695,"193,741,699.8000",0.1588,28.9300,27.7325
000897.SZ,"685,390,962.3963",-85.4512,"748,302,497.6000",0.1152,2.0867,2.2297
000898.SZ,"643,580,455.9091",-116.7768,"570,313,734.8000",-0.1028,2.4533,2.5459
000899.SZ,"421,478,680.2969",-154.8718,"252,873,830.6000",-0.1756,7.1700,7.9392
000900.SZ,"188,778,198.6166",-190.0538,"172,104,928.0000",-0.1098,3.6133,3.8662
000901.SZ,"196,691,801.3028",-235.0147,"191,662,141.8000",-0.1853,7.5533,8.7103
000902.SZ,"141,873,186.7633",-114.5056,"122,455,127.0000",0.0486,10.4700,10.9388
000903.SZ,"913,849,676.2350",-159.7971,"1,478,563,999.4000",-0.0250,2.1067,2.5440
000905.SZ,"140,654,505.5775",-219.3205,"158,009,378.2000",-0.1514,6.1300,6.7663
000906.SZ,"96,846,222.3177",-103.6188,"99,281,541.6000",-0.2020,6.9833,7.3439
000908.SZ,"898,148,410.2477",-222.4263,"762,295,757.2000",-0.2465,2.0233,2.6611
000909.SZ,"99,447,057.0867",-109.2596,"94,432,346.0000",-0.1877,4.4967,5.5149
000910.SZ,"111,556,113.6871",-183.3593,"94,919,998.6000",-0.1135,6.5600,7.4305
000911.SZ,"97,471,702.3328",-176.6602,"106,863,585.6000",-0.3048,6.4900,7.7559
000912.SZ,"276,846,770.0238",-226.2626,"290,459,281.0000",-0.1502,3.5933,4.1135
000913.SZ,"118,981,503.7414",-98.9036,"119,357,392.0000",-0.3566,10.8633,12.3906
000915.SZ,"43,418,259.7626",-99.2121,"42,727,787.8000",-0.1662,29.2100,30.8731
000917.SZ,"447,960,713.6097",-155.7284,"773,258,168.0000",-0.1571,4.7967,5.3509
000919.SZ,"153,470,677.3016",-254.9229,"213,466,652.2000",-0.1773,6.3900,7.3446
000920.SZ,"121,580,924.1102",-241.3712,"115,637,190.2000",-0.1274,7.6100,8.7926
000921.SZ,"128,167,546.0457",153.0643,"141,906,353.6000",0.2038,28.0400,25.3553
000922.SZ,"119,803,133.1792",-118.4499,"186,311,982.2000",-0.2987,8.8033,9.7406
000923.SZ,"170,623,792.6886",20.4802,"142,406,327.0000",0.1995,15.2400,15.8068
000925.SZ,"349,819,933.2084",-161.2121,"714,272,058.6000",-0.1173,6.6767,7.6528
000926.SZ,"401,574,669.6103",-222.6840,"414,342,690.4000",-0.1425,3.3967,3.9234
000927.SZ,"689,894,476.1845",-103.8655,"497,403,854.8000",-0.0655,2.5767,2.6655
000928.SZ,"1,038,453,046.8709",-82.1027,"735,586,042.4000",-0.2919,6.0633,6.6373
000929.SZ,"150,268,794.5837",-296.5059,"89,790,358.2000",-0.2533,6.4533,8.4273
000930.SZ,"228,842,338.0464",-118.6189,"149,840,539.6000",-0.2109,6.0000,6.4847
000931.SZ,"274,680,956.1101",-313.1164,"166,440,008.4000",-0.2977,4.0933,5.1673
000932.SZ,"1,158,324,528.9631",37.8836,"1,048,010,099.4000",0.1459,5.6333,5.5484
000933.SZ,"394,036,761.9367",87.3236,"466,937,591.2000",0.3084,17.7800,17.0737
000935.SZ,"58,886,639.0859",-51.7106,"74,279,257.4000",0.0150,16.5500,16.8410
000936.SZ,"829,101,032.8837",-22.3105,"887,745,952.8000",0.1570,7.8633,8.1251
000937.SZ,"927,016,897.4305",174.5594,"716,290,575.0000",0.1058,7.9500,7.4259
000938.SZ,"1,099,268,477.7864",-84.3711,"943,757,183.6000",-0.3225,19.4833,20.4824
000948.SZ,"203,904,430.8488",-135.7627,"182,781,590.2000",-0.2925,12.7300,14.5953
000949.SZ,"261,013,846.3926",-276.8068,"216,791,499.2000",-0.1536,2.5833,2.9753
000950.SZ,"422,843,224.8937",-86.6096,"403,534,905.2000",-0.3088,4.8567,5.0656
000951.SZ,"269,237,262.7504",12.4595,"261,224,196.4000",0.1582,15.9200,15.4646
000952.SZ,"150,019,289.4084",-325.3023,"106,305,752.4000",-0.2266,5.2700,6.7297
000953.SZ,"260,378,009.2633",-312.5038,"176,364,984.2000",-0.3277,3.4233,4.6158
000955.SZ,"210,917,024.5128",-111.6684,"462,523,217.8000",0.0638,4.3200,4.8591
000957.SZ,"313,512,826.8649",-173.3707,"384,288,540.2000",-0.1272,7.5800,8.7989
000958.SZ,"568,522,743.7772",-121.7715,"268,727,289.8000",-0.1121,3.8700,4.0157
000959.SZ,"512,952,644.8218",-167.1242,"441,853,829.2000",-0.0702,3.2167,3.4388
000960.SZ,"313,585,323.7362",-149.3971,"265,964,974.8000",-0.0323,12.8233,13.7433
000961.SZ,"2,295,427,317.5877",-131.4468,"1,995,838,654.8000",-0.1679,1.0533,1.3132
000962.SZ,"146,143,214.2198",-202.4903,"177,389,186.2000",-0.0410,9.5933,11.0166
000963.SZ,"235,399,211.7399",-192.1985,"209,189,937.0000",-0.1351,32.0333,36.1458
000965.SZ,"387,070,524.3022",-156.9238,"368,456,301.0000",-0.3317,2.5900,3.1017
000966.SZ,"389,547,752.2027",-135.5897,"374,638,804.6000",-0.2133,4.1633,4.5014
000967.SZ,"279,085,355.8029",-122.3560,"206,087,993.2000",-0.0677,4.5700,4.7639
000968.SZ,"157,614,624.9499",-213.6445,"196,722,369.0000",-0.1776,6.0800,6.9191
000969.SZ,"246,059,161.3457",-223.5485,"292,257,775.4000",-0.1013,7.5000,8.4414
000970.SZ,"277,409,855.9936",-133.8822,"192,432,198.8000",-0.2108,8.7233,9.7854
000971.SZ,"77,949,830.7216",-73.9219,"135,373,430.8000",0.1989,1.6633,1.8053
000972.SZ,"1,496,083,512.4975",233.7086,"391,322,164.0000",0.1569,4.4700,3.7439
000973.SZ,"356,041,027.5667",-344.2774,"309,570,615.0000",-0.1256,3.6800,4.3232
000975.SZ,"400,230,776.0741",94.8144,"479,614,063.2000",0.1355,14.6433,14.4883
000976.SZ,"583,994,466.1429",-105.7874,"453,682,470.4000",-0.3472,1.1633,1.5334
000977.SZ,"1,333,256,255.3953",-31.9768,"1,575,054,890.2000",-0.1609,34.4967,34.3297
000978.SZ,"143,432,028.8955",-188.6506,"260,487,893.4000",-0.1442,6.1400,6.8332
000980.SZ,"1,813,333,791.9965",-104.2288,"2,691,791,846.0000",0.1150,2.5667,2.9441
000981.SZ,"993,938,428.4000",-178.0288,"1,616,018,817.6000",-0.1916,1.2900,1.4802
000982.SZ,"1,997,331,677.1103",-177.9682,"1,857,023,558.6000",-0.1500,1.2900,1.4265
000983.SZ,"785,457,964.8489",83.7269,"978,122,702.8000",0.1545,11.4600,10.4726
000985.SZ,"74,130,724.9866",-253.4404,"73,759,998.2000",-0.1134,12.9300,14.9586
000987.SZ,"496,919,428.2744",-144.9690,"390,896,552.8000",-0.0888,5.8333,6.1716
000988.SZ,"782,842,558.4062",-10.5591,"780,319,585.6000",-0.0853,29.0000,29.8277
000989.SZ,"197,241,032.1116",-132.8452,"204,920,012.0000",-0.3368,8.4833,9.6593
000990.SZ,"219,698,119.8067",-155.7432,"183,745,080.6000",-0.0494,7.0400,7.7691
000993.SZ,"208,570,980.8051",-205.9226,"288,079,649.2000",-0.1942,8.2267,9.3282
000995.SZ,"80,096,444.2895",-256.8798,"101,550,074.4000",-0.3205,11.8300,14.5365
000996.SZ,"109,329,732.0000",-120.4108,"105,902,215.6000",-0.0716,2.9400,3.7675
000997.SZ,"228,158,962.7911",-3.6937,"206,118,780.4000",0.0358,17.5100,18.1683
000998.SZ,"319,580,344.8128",-150.8290,"337,261,931.2000",-0.0525,13.3233,14.2833
000999.SZ,"118,385,860.9167",35.3514,"145,774,239.0000",-0.1583,55.2700,51.8223
001201.SZ,"30,147,655.9163",-178.9153,"32,262,973.0000",-0.2360,17.2400,20.7472
001202.SZ,"58,015,795.6085",-184.4778,"40,002,141.0000",-0.0591,12.6167,15.3126
001203.SZ,"130,621,741.5916",-152.7645,"106,908,969.4000",-0.1630,9.1000,9.9475
001205.SZ,"40,516,555.3738",-145.2177,"42,042,667.0000",-0.2566,13.5867,16.2101
001206.SZ,"44,597,611.4894",-106.7611,"43,870,465.8000",-0.1905,11.6300,14.0997
001207.SZ,"57,370,557.7313",-236.2157,"51,629,696.4000",-0.1283,12.6300,14.8905
001208.SZ,"149,172,192.5334",-228.7038,"152,837,236.6000",-0.1985,7.3633,8.4207
001209.SZ,"68,311,123.8020",-187.0705,"78,779,870.4000",-0.1367,12.8767,15.4878
001210.SZ,"35,524,331.4925",-183.0410,"35,359,054.8000",-0.4554,14.1167,17.8182
001211.SZ,"39,567,879.7623",-337.9897,"29,249,633.0000",-0.2847,15.2433,19.8774
001212.SZ,"54,177,632.9083",0.5898,"43,172,377.8000",0.0906,26.9433,26.5995
001213.SZ,"455,712,804.9450",-143.5000,"371,165,563.4000",-0.0853,4.0067,4.2047
001215.SZ,"24,319,938.4462",-164.6857,"18,777,642.2000",-0.3446,40.9533,48.7877
001216.SZ,"204,820,423.7669",-56.8533,"117,182,193.6000",0.0532,12.7367,13.1974
001217.SZ,"224,276,829.2786",-199.1158,"235,925,359.8000",-0.1166,9.7867,11.4967
001218.SZ,"27,204,472.5556",-308.9520,"19,456,718.4000",-0.2440,16.2433,19.4758
001219.SZ,"97,947,642.7192",-116.3313,"125,275,536.2000",-0.3170,17.1033,19.0623
001222.SZ,"42,014,849.7203",-99.6074,"35,257,595.6000",-0.4330,11.2867,13.5306
001223.SZ,"17,981,893.1938",-184.2057,"13,469,533.8000",-0.3499,40.7467,54.8200
001225.SZ,"24,180,277.8921",0.0000,"11,347,978.2000",-0.1104,36.2600,39.2300
001226.SZ,"50,369,477.0923",-48.0141,"60,540,541.0000",0.0078,29.9933,31.9148
001227.SZ,"1,017,999,345.2119",-116.2778,"849,022,928.4000",-0.0627,2.6100,2.7217
001228.SZ,"26,094,520.5251",-145.2980,"17,317,268.8000",-0.3632,23.1333,29.0243
001229.SZ,"35,760,568.0373",-150.1249,"30,931,360.6000",-0.0994,28.1567,31.5954
001230.SZ,"19,340,658.5766",-270.0648,"14,423,926.8000",-0.2863,17.3167,21.0358
001231.SZ,"26,376,760.2020",-297.5674,"21,291,464.6000",-0.3356,14.1700,18.1756
001234.SZ,"47,990,090.7212",-212.8095,"85,801,238.0000",-0.2245,15.7933,20.4565
001236.SZ,"133,579,286.0904",-139.3812,"188,325,270.2000",-0.3444,9.3900,11.1439
001238.SZ,"44,664,653.8128",-203.7619,"94,252,389.0000",-0.2090,16.7967,20.6241
001239.SZ,"122,111,183.5032",0.0000,0.0000,0.0000,16.8300,20.7989
001255.SZ,"19,385,766.0282",-201.4192,"22,110,371.8000",-0.3922,23.2100,29.5605
001256.SZ,"24,453,017.8563",-186.4153,"22,960,088.8000",-0.2104,13.6300,16.2696
001258.SZ,"99,145,975.4691",-137.6133,"114,465,407.8000",-0.3152,6.4700,7.4202
001259.SZ,"24,020,191.0978",-189.8628,"26,799,640.4000",-0.0364,26.8567,27.9142
001260.SZ,"56,791,133.2877",0.0000,"69,731,164.4000",-0.2740,15.9467,19.1463
001266.SZ,"57,971,847.8160",-148.1462,"75,730,948.2000",-0.0572,24.1800,26.6480
001267.SZ,"251,491,694.7258",-140.3387,"144,260,872.4000",-0.2250,4.3067,4.8415
001268.SZ,"67,881,118.2951",-178.5922,"55,078,914.4000",-0.1753,17.1867,21.6495
001269.SZ,"125,518,910.8935",-63.4357,"114,938,998.2000",-0.4244,47.1433,48.4085
001270.SZ,"68,566,868.3804",-140.5578,"71,567,573.8000",-0.2952,48.4333,62.5956
001278.SZ,"48,785,959.8727",0.0000,"94,377,700.8000",-0.2349,16.5500,21.1693
001282.SZ,"48,847,227.9321",0.0000,"103,986,649.8000",-0.0594,28.4333,32.3158
001283.SZ,"20,370,455.3094",-205.6393,"27,602,328.6000",-0.2829,33.1400,41.2264
001286.SZ,"328,475,133.4787",0.0000,"293,026,826.0000",-0.1850,8.4100,8.7330
001287.SZ,"230,452,434.6887",0.0000,"176,345,050.0000",-0.3697,18.2867,20.5770
001288.SZ,"35,268,325.8806",-138.2676,"44,120,167.4000",-0.1783,14.5067,15.9324
001289.SZ,"56,489,097.7965",-45.6250,"49,921,816.2000",-0.0784,18.9033,19.4422
001296.SZ,"42,704,886.2685",-140.2215,"42,482,723.2000",-0.0920,18.2367,20.9907
001298.SZ,"95,244,633.6762",-112.8490,"154,797,602.2000",-0.1090,19.8567,24.7736
001299.SZ,"60,019,118.1218",-226.0550,"86,092,780.6000",-0.3200,10.8567,14.0976
001300.SZ,"191,137,629.3781",-69.9883,"308,663,634.6000",-0.0023,12.0933,15.1349
001301.SZ,"35,236,605.2949",-128.3853,"33,885,425.4000",-0.5346,28.2967,35.8602
001306.SZ,"36,695,962.7538",0.0000,0.0000,0.0000,59.9233,75.0259
001308.SZ,"62,254,943.9887",-43.0767,"63,065,002.8000",-0.0021,26.6300,27.4045
001309.SZ,"34,665,805.2292",-34.0009,"38,805,176.8000",-0.0986,75.9700,83.2241
001311.SZ,"36,294,205.6309",0.0000,"46,258,710.8000",-0.4926,36.6033,44.6469
001313.SZ,"93,677,364.8404",-241.2958,"70,175,133.4000",-0.1822,6.7467,8.0240
001314.SZ,"138,236,395.8030",0.0000,"143,896,610.6000",-0.0401,41.2367,45.7314
001316.SZ,"15,983,545.4420",-293.7182,"15,065,932.4000",-0.3425,25.4233,31.1656
001317.SZ,"41,000,211.6938",-228.9931,"63,503,372.8000",-0.1908,27.3600,31.9936
001318.SZ,"99,617,337.6751",-175.3984,"104,741,630.0000",-0.1404,11.2267,12.5420
001319.SZ,"62,720,915.9344",-128.6671,"142,605,371.0000",-0.0625,17.2700,21.9390
001322.SZ,"86,932,265.0944",-133.6442,"81,825,112.2000",-0.3775,9.4567,11.5123
001323.SZ,"20,424,914.3840",-90.5910,"19,607,929.2000",0.0505,30.5867,31.4532
001324.SZ,"52,779,992.8878",0.0000,"69,726,299.6000",-0.1536,17.4200,21.6742
001326.SZ,"23,858,165.9297",0.0000,0.0000,0.0000,36.6800,45.6478
001328.SZ,"34,015,342.9974",0.0000,"38,814,013.2000",-0.3557,21.3867,25.9795
001330.SZ,"191,719,054.9676",-135.2505,"163,338,400.8000",-0.3507,5.5933,6.7194
001331.SZ,"52,314,386.4466",-123.1564,"89,514,058.4000",-0.5436,11.8400,15.7571
001332.SZ,"16,431,653.4318",-98.5514,"19,369,571.8000",-0.3898,24.8733,30.2671
001333.SZ,"17,199,139.4444",-178.3195,"14,825,760.6000",-0.3515,16.2467,19.7755
001336.SZ,"35,849,892.0756",-262.2225,"25,170,319.4000",-0.3091,19.4733,24.1484
001337.SZ,"49,585,853.7069",0.0000,"87,709,562.6000",-0.3658,21.6267,25.2899
001338.SZ,"115,859,332.3442",-145.1537,"117,190,619.4000",-0.4162,9.6467,11.7213
001339.SZ,"238,578,719.6491",-35.6121,"252,803,022.4000",0.0326,26.6400,28.0552
001358.SZ,"42,064,983.1376",0.0000,0.0000,0.0000,30.7733,39.4044
001360.SZ,"39,527,950.7114",0.0000,"52,008,299.4000",-0.2577,12.5167,15.3945
001366.SZ,"55,212,754.6580",0.0000,"64,751,758.4000",-0.3140,10.6967,13.5331
001367.SZ,"12,367,181.9537",0.0000,"20,548,313.2000",-0.2989,33.0800,39.7270
001368.SZ,"43,119,908.2448",0.0000,"75,409,802.0000",-0.1004,20.8567,23.4510
001373.SZ,"35,299,566.4095",0.0000,"41,904,407.0000",0.0000,28.1967,35.4860
001376.SZ,"188,417,787.2673",0.0000,0.0000,0.0000,19.2567,21.3948
001378.SZ,"35,933,790.7875",0.0000,0.0000,0.0000,27.0200,40.5135
001379.SZ,"199,576,016.7963",0.0000,0.0000,0.0000,16.8567,19.5867
001380.SZ,"32,255,986.9629",0.0000,"43,616,604.6000",-0.1661,24.2233,29.5214
001387.SZ,"141,391,335.8002",0.0000,0.0000,0.0000,20.4367,21.1367
001696.SZ,"248,194,428.4220",-260.6295,"223,492,093.4000",-0.1194,5.4700,6.1592
001872.SZ,"103,075,144.0339",80.3280,"64,989,218.4000",0.0480,17.8667,16.8304
001896.SZ,"394,861,327.4173",-253.9200,"405,388,910.8000",-0.2469,3.5033,4.1215
001914.SZ,"116,659,059.2963",-143.7309,"89,317,431.2000",-0.2116,11.1267,12.0853
001965.SZ,"723,139,515.6787",143.2122,"352,039,748.6000",0.1071,10.5100,10.1404
001979.SZ,"911,571,639.9034",-125.8504,"914,616,827.6000",-0.2571,9.0533,10.0005
002001.SZ,"244,508,432.9600",12.1916,"228,231,825.6000",0.1611,17.1267,16.9846
002003.SZ,"139,842,592.7248",50.4673,"98,628,612.0000",0.1467,10.3300,10.2801
002004.SZ,"257,998,221.6022",-165.2662,"225,668,295.6000",-0.1194,4.3000,4.6007
002005.SZ,"144,797,615.5546",-222.5772,"135,889,151.8000",-0.0556,1.1533,1.2825
002006.SZ,"114,459,847.6951",-126.4684,"85,116,084.0000",-0.4519,11.2467,13.8762
002007.SZ,"171,892,214.8758",-209.8663,"197,063,236.4000",-0.1243,18.8167,20.6151
002008.SZ,"410,876,303.9788",-127.3784,"260,008,215.8000",-0.1784,18.1633,20.1067
002009.SZ,"261,016,535.4657",-97.2539,"314,572,022.0000",0.0936,11.7467,12.8107
002010.SZ,"376,857,564.2894",-126.0441,"263,554,079.6000",-0.1489,4.4200,4.6727
002011.SZ,"169,750,236.0670",-73.9146,"194,673,960.0000",0.0374,11.7633,12.2880
002012.SZ,"344,864,747.4230",-279.8815,"297,233,013.0000",-0.3317,3.8700,4.8314
002014.SZ,"90,233,415.3977",82.6733,"74,565,053.2000",0.1086,8.9200,8.7887
002015.SZ,"260,733,470.4410",-181.6273,"435,916,576.8000",-0.1922,9.3933,10.8414
002016.SZ,"131,937,755.1195",-266.1662,"98,923,613.2000",-0.2231,4.9067,5.8710
002017.SZ,"163,164,169.2440",-120.6448,"156,497,327.2000",-0.4134,8.4100,9.8241
002019.SZ,"214,642,958.0461",-155.4302,"205,992,052.8000",-0.2126,11.4167,12.9903
002020.SZ,"248,072,916.7110",-159.6385,"353,091,451.4000",-0.3075,10.0733,11.4578
002021.SZ,"672,603,655.8896",-133.2575,"639,903,403.2000",0.0184,1.6700,2.0424
002022.SZ,"125,312,092.2510",-135.8553,"181,722,244.4000",-0.3118,7.2800,8.6601
002023.SZ,"174,284,482.1155",-252.3775,"206,214,833.8000",-0.1087,7.1967,8.2966
002024.SZ,"360,934,935.7515",-174.2450,"356,155,544.4000",-0.1624,1.5933,1.7385
002025.SZ,"80,723,881.4872",-173.0372,"77,280,651.4000",-0.3625,38.0933,44.9358
002026.SZ,"175,483,290.5707",-174.4112,"160,942,557.6000",-0.0987,7.3467,8.6093
002027.SZ,"1,748,119,743.3825",-117.2807,"1,894,773,161.0000",-0.0187,6.1000,6.3352
002028.SZ,"127,274,871.8718",178.3577,"97,249,488.0000",0.1732,56.0800,52.6792
002029.SZ,"162,921,994.1927",-201.0078,"184,945,997.4000",-0.1683,4.9900,5.5492
002030.SZ,"228,973,420.8586",-88.3368,"262,900,113.2000",-0.2778,8.1800,9.1168
002031.SZ,"2,448,088,655.2527",-23.5604,"2,969,395,939.6000",0.1694,3.5233,3.6812
002032.SZ,"45,512,148.6239",104.7619,"32,096,063.8000",0.1912,54.5467,52.4351
002033.SZ,"671,694,882.5695",-69.5495,"407,663,333.8000",-0.1422,8.7867,8.8234
002034.SZ,"51,342,378.5754",-142.5998,"46,416,965.6000",-0.1724,13.4367,14.6157
002035.SZ,"218,435,106.5707",-121.1105,"201,719,067.0000",-0.1907,5.4600,5.9034
002036.SZ,"491,573,207.0593",-173.8947,"711,645,084.4000",-0.1839,6.9667,8.6833
002037.SZ,"182,186,994.1316",-212.3931,"159,672,663.8000",-0.2788,5.7633,7.3826
002038.SZ,"467,029,823.5375",-77.1715,"976,697,555.0000",-0.0285,8.6567,9.6329
